algorithm,batch,build,candidates,count,dataset,distcomps,epsilon,indexsize,k-nn,largeepsilon,parameters,qps,queriessize,rel
pynndescent,False,3448.0667564868927,10.0,10,gist-960-euclidean,0.0,0.9991,-2157904.0,0.9648,1.0,"PyNNDescent(n_neighbors=40, n_trees=4, leaf_size=20, queue_size=8.00)",83.21022326775676,-25933.159595741272,1.0007354061574933
pynndescent,False,3057.0717701911926,10.0,10,gist-960-euclidean,0.0,0.999,-2487888.0,0.9647,1.0,"PyNNDescent(n_neighbors=40, n_trees=8, leaf_size=20, queue_size=8.00)",83.71077289939409,-29720.04574596405,1.0006937674113714
pynndescent,False,303.81292843818665,10.0,10,gist-960-euclidean,0.0,0.4077,6771728.0,0.2907,0.9930999999999999,"PyNNDescent(n_neighbors=5, n_trees=4, leaf_size=20, queue_size=1.50)",429.6700385568641,15760.29835066986,1.0358377362844462
pynndescent,False,668.5549314022064,10.0,10,gist-960-euclidean,0.0,0.5717,6951424.0,0.41459999999999997,0.9987,"PyNNDescent(n_neighbors=10, n_trees=4, leaf_size=20, queue_size=1.00)",381.91935074409685,18201.28774951172,1.0229203312845512
pynndescent,False,3448.0667564868927,10.0,10,gist-960-euclidean,0.0,0.9933,-2157904.0,0.9143000000000001,1.0,"PyNNDescent(n_neighbors=40, n_trees=4, leaf_size=20, queue_size=4.00)",110.44233768996864,-19538.73890335083,1.0018127391832128
pynndescent,False,1484.602662563324,10.0,10,gist-960-euclidean,0.0,0.7705,7356832.0,0.5776,0.9999,"PyNNDescent(n_neighbors=20, n_trees=4, leaf_size=20, queue_size=1.00)",312.6543917341184,23530.237202796936,1.0126648717146935
pynndescent,False,3057.0717701911926,10.0,10,gist-960-euclidean,0.0,0.9445,-2487888.0,0.7857000000000001,1.0,"PyNNDescent(n_neighbors=40, n_trees=8, leaf_size=20, queue_size=1.50)",224.2264520884881,-11095.425971500395,1.0050364065287907
pynndescent,False,3057.0717701911926,10.0,10,gist-960-euclidean,0.0,0.9921,-2487888.0,0.9144,1.0,"PyNNDescent(n_neighbors=40, n_trees=8, leaf_size=20, queue_size=4.00)",133.5956085203613,-18622.528296810153,1.0017583015298854
pynndescent,False,691.6668198108673,10.0,10,gist-960-euclidean,0.0,0.591,9426148.0,0.4295,0.9991,"PyNNDescent(n_neighbors=10, n_trees=8, leaf_size=20, queue_size=1.00)",422.05537339482913,22333.913022313118,1.0217889521274455
pynndescent,False,3448.0667564868927,10.0,10,gist-960-euclidean,0.0,0.9426,-2157904.0,0.782,1.0,"PyNNDescent(n_neighbors=40, n_trees=4, leaf_size=20, queue_size=1.50)",237.70859627775545,-9077.938424568176,1.0051678094142957
pynndescent,False,3057.0717701911926,10.0,10,gist-960-euclidean,0.0,0.8996000000000001,-2487888.0,0.7144999999999999,1.0,"PyNNDescent(n_neighbors=40, n_trees=8, leaf_size=20, queue_size=1.00)",303.0462247107686,-8209.599054977416,1.0071443012444807
pynndescent,False,691.6668198108673,10.0,10,gist-960-euclidean,0.0,0.6832,9426148.0,0.5006,0.9993000000000001,"PyNNDescent(n_neighbors=10, n_trees=8, leaf_size=20, queue_size=1.50)",394.18027581785304,23913.29190797901,1.0169905243173318
pynndescent,False,3057.0717701911926,10.0,10,gist-960-euclidean,0.0,0.9681,-2487888.0,0.8281000000000001,1.0,"PyNNDescent(n_neighbors=40, n_trees=8, leaf_size=20, queue_size=2.00)",210.4655201024412,-11820.881628444673,1.0038249461294972
pynndescent,False,1355.4862201213837,10.0,10,gist-960-euclidean,0.0,0.8537000000000001,9170724.0,0.6566,1.0,"PyNNDescent(n_neighbors=20, n_trees=8, leaf_size=20, queue_size=1.50)",347.7041171185526,26375.080272268293,1.0089998546155627
pynndescent,False,448.1651074886322,10.0,10,gist-960-euclidean,0.0,0.3681,1762944.0,0.2703,0.9963,"PyNNDescent(n_neighbors=5, n_trees=8, leaf_size=20, queue_size=1.00)",455.21286225002547,3872.790393676758,1.0371727671737452
pynndescent,False,1484.602662563324,10.0,10,gist-960-euclidean,0.0,0.8441000000000001,7356832.0,0.6523,0.9999,"PyNNDescent(n_neighbors=20, n_trees=4, leaf_size=20, queue_size=1.50)",304.4629185018229,24163.31038341522,1.0095532821704916
pynndescent,False,1484.602662563324,10.0,10,gist-960-euclidean,0.0,0.9643,7356832.0,0.8163,1.0,"PyNNDescent(n_neighbors=20, n_trees=4, leaf_size=20, queue_size=4.00)",186.10320675978667,39530.925490692134,1.0042326222201188
pynndescent,False,448.1651074886322,10.0,10,gist-960-euclidean,0.0,0.762,1762944.0,0.5736,0.9987,"PyNNDescent(n_neighbors=5, n_trees=8, leaf_size=20, queue_size=8.00)",248.6997279324933,7088.644666625977,1.0134409614917086
pynndescent,False,3448.0667564868927,10.0,10,gist-960-euclidean,0.0,0.9675,-2157904.0,0.8263,1.0,"PyNNDescent(n_neighbors=40, n_trees=4, leaf_size=20, queue_size=2.00)",187.40011859771604,-11514.955359405518,1.0039286485189753
pynndescent,False,691.6668198108673,10.0,10,gist-960-euclidean,0.0,0.8664,9426148.0,0.6734,0.9994999999999999,"PyNNDescent(n_neighbors=10, n_trees=8, leaf_size=20, queue_size=4.00)",297.62948977982194,31670.746090964316,1.008895394155475
pynndescent,False,303.81292843818665,10.0,10,gist-960-euclidean,0.0,0.6033000000000001,6771728.0,0.4306,0.9989000000000001,"PyNNDescent(n_neighbors=5, n_trees=4, leaf_size=20, queue_size=4.00)",298.4223042622488,22691.76232232666,1.022248294493082
pynndescent,False,303.81292843818665,10.0,10,gist-960-euclidean,0.0,0.4643,6771728.0,0.3289,0.9960000000000001,"PyNNDescent(n_neighbors=5, n_trees=4, leaf_size=20, queue_size=2.00)",397.4895718672837,17036.24064447403,1.031000077026613
pynndescent,False,448.1651074886322,10.0,10,gist-960-euclidean,0.0,0.48360000000000003,1762944.0,0.3498,0.9986,"PyNNDescent(n_neighbors=5, n_trees=8, leaf_size=20, queue_size=2.00)",378.9094792684957,4652.678532623291,1.0275904674056295
pynndescent,False,3448.0667564868927,10.0,10,gist-960-euclidean,0.0,0.8958,-2157904.0,0.714,1.0,"PyNNDescent(n_neighbors=40, n_trees=4, leaf_size=20, queue_size=1.00)",293.2468823452793,-7358.659647945403,1.0072643053781618
pynndescent,False,303.81292843818665,10.0,10,gist-960-euclidean,0.0,0.7383,6771728.0,0.5437000000000001,0.9993000000000001,"PyNNDescent(n_neighbors=5, n_trees=4, leaf_size=20, queue_size=8.00)",210.26016280296085,32206.42422095871,1.0154352748888924
pynndescent,False,1484.602662563324,10.0,10,gist-960-euclidean,0.0,0.892,7356832.0,0.7067,0.9999,"PyNNDescent(n_neighbors=20, n_trees=4, leaf_size=20, queue_size=2.00)",274.1466366430099,26835.39032280731,1.0076420757460216
pynndescent,False,1355.4862201213837,10.0,10,gist-960-euclidean,0.0,0.8999,9170724.0,0.713,1.0,"PyNNDescent(n_neighbors=20, n_trees=8, leaf_size=20, queue_size=2.00)",285.84381056021596,32082.989595005038,1.007107695946843
pynndescent,False,691.6668198108673,10.0,10,gist-960-euclidean,0.0,0.9496,9426148.0,0.7908000000000001,0.9997,"PyNNDescent(n_neighbors=10, n_trees=8, leaf_size=20, queue_size=8.00)",197.57883137247183,47708.28906377124,1.0050674294726403
pynndescent,False,691.6668198108673,10.0,10,gist-960-euclidean,0.0,0.7428,9426148.0,0.5498999999999999,0.9994999999999999,"PyNNDescent(n_neighbors=10, n_trees=8, leaf_size=20, queue_size=2.00)",360.23571140666314,26166.61175315571,1.0141041333832825
pynndescent,False,448.1651074886322,10.0,10,gist-960-euclidean,0.0,0.6253,1762944.0,0.4535,0.9987,"PyNNDescent(n_neighbors=5, n_trees=8, leaf_size=20, queue_size=4.00)",311.5273090269525,5659.0351757812505,1.0195966064721762
pynndescent,False,1355.4862201213837,10.0,10,gist-960-euclidean,0.0,0.9667,9170724.0,0.8243,1.0,"PyNNDescent(n_neighbors=20, n_trees=8, leaf_size=20, queue_size=4.00)",209.89895604106613,43691.136787768366,1.0039728369779921
pynndescent,False,303.81292843818665,10.0,10,gist-960-euclidean,0.0,0.34199999999999997,6771728.0,0.24300000000000002,0.9874,"PyNNDescent(n_neighbors=5, n_trees=4, leaf_size=20, queue_size=1.00)",432.7866281307429,15646.805053215026,1.042563187645374
kgraph,False,3092.8199455738068,10.0,10,gist-960-euclidean,0.0,0.9804,5772252.0,0.8771000000000001,1.0,KGraph(euclidean),295.7842237704283,19515.077330426215,1.0028450970028955
kgraph,False,3092.8199455738068,10.0,10,gist-960-euclidean,0.0,1.0,5772252.0,0.9853999999999999,1.0,KGraph(euclidean),86.85009122843489,66462.2445222044,1.0003231477193442
kgraph,False,3092.8199455738068,10.0,10,gist-960-euclidean,0.0,1.0,5772252.0,0.9922000000000001,1.0,KGraph(euclidean),66.6403725845172,86617.94308966828,1.0001642172802838
kgraph,False,3092.8199455738068,10.0,10,gist-960-euclidean,0.0,0.9766,5772252.0,0.8685,1.0,KGraph(euclidean),313.2583210959333,18426.49216724968,1.0030700560976429
kgraph,False,3092.8199455738068,10.0,10,gist-960-euclidean,0.0,0.9994999999999999,5772252.0,0.9728,1.0,KGraph(euclidean),119.82310774559106,48173.11208665753,1.0005768867397942
kgraph,False,3092.8199455738068,10.0,10,gist-960-euclidean,0.0,1.0,5772252.0,0.9945,1.0,KGraph(euclidean),55.707237052907615,103617.63220311642,1.0001232141802168
kgraph,False,3092.8199455738068,10.0,10,gist-960-euclidean,0.0,0.9954000000000001,5772252.0,0.9289,1.0,KGraph(euclidean),204.86981379054902,28175.21963436413,1.001549951989881
kgraph,False,3092.8199455738068,10.0,10,gist-960-euclidean,0.0,0.9999,5772252.0,0.9807,1.0,KGraph(euclidean),102.05785949763384,56558.62300476551,1.0004057653361227
kgraph,False,3092.8199455738068,10.0,10,gist-960-euclidean,0.0,0.9865999999999999,5772252.0,0.8953,1.0,KGraph(euclidean),240.61558245288026,23989.518638637546,1.0023567304230385
kgraph,False,3092.8199455738068,10.0,10,gist-960-euclidean,0.0,0.9885999999999999,5772252.0,0.8985,1.0,KGraph(euclidean),251.2552416676795,22973.658028733254,1.002277051647801
kgraph,False,3092.8199455738068,10.0,10,gist-960-euclidean,0.0,1.0,5772252.0,0.9884999999999999,1.0,KGraph(euclidean),80.94873689655272,71307.49930510425,1.0002742036684713
kgraph,False,3092.8199455738068,10.0,10,gist-960-euclidean,0.0,1.0,5772252.0,0.9934,1.0,KGraph(euclidean),61.44562971580072,93940.80631442642,1.0001402132436223
kgraph,False,3092.8199455738068,10.0,10,gist-960-euclidean,0.0,0.9984,5772252.0,0.9576,1.0,KGraph(euclidean),150.99972646333654,38226.903685163496,1.0009265169596733
kgraph,False,3092.8199455738068,10.0,10,gist-960-euclidean,0.0,0.9827,5772252.0,0.8863,1.0,KGraph(euclidean),277.8920007356912,20771.565877098084,1.0025563882131463
kgraph,False,3092.8199455738068,10.0,10,gist-960-euclidean,0.0,1.0,5772252.0,0.9904999999999999,1.0,KGraph(euclidean),72.56426770564799,79546.7546563654,1.0001971291964191
flann,False,4782.491812944412,100.0,100,gist-960-euclidean,0.0,0.3037,4773672.0,0.23273,0.99965,FLANN(target_precision=0.500000),159.2939074420601,29967.699811346054,1.0450045196817714
flann,False,4021.4924767017365,100.0,100,gist-960-euclidean,0.0,0.03864,4270728.0,0.03134,0.21988,FLANN(target_precision=0.200000),1621.84137963302,2633.2587475147247,1.1887566291869338
flann,False,6578.074166059494,100.0,100,gist-960-euclidean,0.0,0.71344,5553516.0,0.5289699999999999,1.0,FLANN(target_precision=0.700000),86.47698227515295,64219.58599722862,1.016681502424108
faiss-ivf,False,15.7003493309021,100.0,100,gist-960-euclidean,382427.099,1.0,1792320.0,0.99655,1.0,"FaissIVF(n_list=32, n_probe=10)",5.919934227043021,302760.12051155086,1.0001930022609098
faiss-ivf,False,20.23664140701294,100.0,100,gist-960-euclidean,54377.018,0.9411799999999999,564804.0,0.7713599999999999,1.0,"FaissIVF(n_list=128, n_probe=5)",44.33883250403844,12738.359765078543,1.006692228432078
faiss-ivf,False,16.947545289993286,100.0,100,gist-960-euclidean,23267.995,0.56842,1008276.0,0.42923,0.99882,"FaissIVF(n_list=64, n_probe=1)",95.71688186038224,10533.941143953323,1.0274501278984913
faiss-ivf,False,20.23664140701294,100.0,100,gist-960-euclidean,11118.187,0.48456000000000005,564804.0,0.35814999999999997,0.9937600000000001,"FaissIVF(n_list=128, n_probe=1)",188.98042806596604,2988.6904468374255,1.0341047475463405
faiss-ivf,False,16.947545289993286,100.0,100,gist-960-euclidean,917797.58,1.0,1008276.0,1.0,1.0,"FaissIVF(n_list=64, n_probe=50)",2.4860376693376462,405575.511761507,1.0
faiss-ivf,False,20.23664140701294,100.0,100,gist-960-euclidean,1000128.0,1.0,564804.0,1.0,1.0,"FaissIVF(n_list=128, n_probe=200)",2.283158468300224,247378.36109137346,1.0
faiss-ivf,False,15.7003493309021,100.0,100,gist-960-euclidean,192736.581,0.99768,1792320.0,0.9366800000000001,1.0,"FaissIVF(n_list=32, n_probe=5)",11.763410644854199,152363.97454032899,1.0018548909259886
faiss-ivf,False,1476.4347965717316,100.0,100,gist-960-euclidean,4434.288,0.13744,5010420.0,0.10763,0.70521,"FaissIVF(n_list=4096, n_probe=1)",430.84963882748366,11629.16142539978,1.1061787728756225
faiss-ivf,False,51.069825649261475,100.0,100,gist-960-euclidean,495609.086,1.0,5017204.0,1.0,1.0,"FaissIVF(n_list=512, n_probe=200)",4.067362171649354,1233527.7234398518,1.0000017539478951
faiss-ivf,False,2934.69197678566,100.0,100,gist-960-euclidean,10094.279,0.48605,4991936.0,0.36607999999999996,1.0,"FaissIVF(n_list=8192, n_probe=10)",204.23295438222254,24442.362962921146,1.0283550011075522
faiss-ivf,False,36.67277956008911,100.0,100,gist-960-euclidean,28285.482,0.8610099999999999,-97472.0,0.6623300000000001,1.0,"FaissIVF(n_list=256, n_probe=5)",62.98458500191343,-1547.5532623901368,1.010519505222775
faiss-ivf,False,15.7003493309021,100.0,100,gist-960-euclidean,1000032.0,1.0,1792320.0,1.0,1.0,"FaissIVF(n_list=32, n_probe=200)",2.292000135505642,781989.4825637055,1.0
faiss-ivf,False,2934.69197678566,100.0,100,gist-960-euclidean,17866.222,0.90999,4991936.0,0.70609,1.0,"FaissIVF(n_list=8192, n_probe=50)",116.88516533231048,42708.03729290771,1.0079334587029254
faiss-ivf,False,15.7003493309021,100.0,100,gist-960-euclidean,1000032.0,1.0,1792320.0,1.0,1.0,"FaissIVF(n_list=32, n_probe=100)",2.295899641608837,780661.3004843901,1.0
faiss-ivf,False,20.23664140701294,100.0,100,gist-960-euclidean,888863.862,1.0,564804.0,1.0,1.0,"FaissIVF(n_list=128, n_probe=100)",2.5764675226786897,219216.42521338176,1.0
faiss-ivf,False,1476.4347965717316,100.0,100,gist-960-euclidean,73726.121,1.0,5010420.0,0.9743,1.0,"FaissIVF(n_list=4096, n_probe=200)",28.648133810447057,174895.16186820032,1.000734170785368
faiss-ivf,False,439.3411467075348,100.0,100,gist-960-euclidean,2726.13,0.17594,5000700.0,0.13546,0.83685,"FaissIVF(n_list=2048, n_probe=1)",658.1966217533126,7597.577736997603,1.0830172357731285
faiss-ivf,False,51.069825649261475,100.0,100,gist-960-euclidean,263684.907,1.0,5017204.0,0.9991599999999999,1.0,"FaissIVF(n_list=512, n_probe=100)",7.982524752573704,628523.4503510142,1.0000780885191678
faiss-ivf,False,2934.69197678566,100.0,100,gist-960-euclidean,27480.357,0.9903799999999999,4991936.0,0.83903,1.0,"FaissIVF(n_list=8192, n_probe=100)",80.06331911972008,62349.850779174805,1.003815280520892
faiss-ivf,False,153.21242022514343,100.0,100,gist-960-euclidean,2366.876,0.22591,4980552.0,0.17010999999999998,0.92522,"FaissIVF(n_list=1024, n_probe=1)",787.565405063562,6323.985243610383,1.0680688427323384
faiss-ivf,False,1476.4347965717316,100.0,100,gist-960-euclidean,5839.707,0.41184,5010420.0,0.31156,0.99993,"FaissIVF(n_list=4096, n_probe=5)",310.1817278783762,16153.1758632946,1.0353053082843784
faiss-ivf,False,153.21242022514343,100.0,100,gist-960-euclidean,14882.776,0.83729,4980552.0,0.6369,1.0,"FaissIVF(n_list=1024, n_probe=10)",132.85316655567337,37489.14782481194,1.0111625971980929
faiss-ivf,False,1476.4347965717316,100.0,100,gist-960-euclidean,7611.418,0.59487,5010420.0,0.44703000000000004,1.0,"FaissIVF(n_list=4096, n_probe=10)",238.6371517687711,20995.976371922494,1.0218313435066257
faiss-ivf,False,15.7003493309021,100.0,100,gist-960-euclidean,37596.861,0.64755,1792320.0,0.49028,0.99967,"FaissIVF(n_list=32, n_probe=1)",56.90738332535616,31495.38592826843,1.0221491037928814
faiss-ivf,False,16.947545289993286,100.0,100,gist-960-euclidean,1000064.0,1.0,1008276.0,1.0,1.0,"FaissIVF(n_list=64, n_probe=100)",2.302905747290775,437827.731849718,1.0
faiss-ivf,False,153.21242022514343,100.0,100,gist-960-euclidean,70182.206,0.99994,4980552.0,0.94389,1.0,"FaissIVF(n_list=1024, n_probe=50)",29.778907707043476,167250.99687998198,1.0014572640772619
faiss-ivf,False,439.3411467075348,100.0,100,gist-960-euclidean,9021.059,0.7132299999999999,5000700.0,0.53524,1.0,"FaissIVF(n_list=2048, n_probe=10)",206.60078611960074,24204.651366162303,1.0160521058252021
faiss-ivf,False,153.21242022514343,100.0,100,gist-960-euclidean,137285.776,1.0,4980552.0,0.991,1.0,"FaissIVF(n_list=1024, n_probe=100)",15.225228164852759,327124.9498577328,1.0003910059096346
faiss-ivf,False,439.3411467075348,100.0,100,gist-960-euclidean,71256.162,1.0,5000700.0,0.96211,1.0,"FaissIVF(n_list=2048, n_probe=100)",29.34862495319272,170389.58411085606,1.0010287621964316
faiss-ivf,False,36.67277956008911,100.0,100,gist-960-euclidean,512257.393,1.0,-97472.0,0.9999899999999999,1.0,"FaissIVF(n_list=256, n_probe=100)",4.322980974110227,-22547.4043452301,1.0000059918747517
faiss-ivf,False,51.069825649261475,100.0,100,gist-960-euclidean,3228.846,0.30428,5017204.0,0.22565000000000002,0.96682,"FaissIVF(n_list=512, n_probe=1)",594.461758427628,8439.910438092233,1.052122339155648
faiss-ivf,False,36.67277956008911,100.0,100,gist-960-euclidean,56457.862,0.9822,-97472.0,0.83354,1.0,"FaissIVF(n_list=256, n_probe=10)",35.51745894031798,-2744.340471084595,1.0044726188052155
faiss-ivf,False,16.947545289993286,100.0,100,gist-960-euclidean,1000064.0,1.0,1008276.0,1.0,1.0,"FaissIVF(n_list=64, n_probe=200)",2.2920550466165013,439900.4297424717,1.0
faiss-ivf,False,51.069825649261475,100.0,100,gist-960-euclidean,136091.677,1.0,5017204.0,0.98218,1.0,"FaissIVF(n_list=512, n_probe=50)",15.28743191180119,328191.4208315754,1.0006113037907114
faiss-ivf,False,1476.4347965717316,100.0,100,gist-960-euclidean,39351.168,0.99917,5010420.0,0.90684,1.0,"FaissIVF(n_list=4096, n_probe=100)",53.3430552929117,93928.25312474728,1.0022295389697402
faiss-ivf,False,1476.4347965717316,100.0,100,gist-960-euclidean,21858.894,0.97089,5010420.0,0.79179,1.0,"FaissIVF(n_list=4096, n_probe=50)",91.18010349996003,54950.80404248715,1.0052397144406564
faiss-ivf,False,439.3411467075348,100.0,100,gist-960-euclidean,137821.713,1.0,5000700.0,0.9951399999999999,1.0,"FaissIVF(n_list=2048, n_probe=200)",14.823402125768482,337351.7062798262,1.000241856560093
faiss-ivf,False,36.67277956008911,100.0,100,gist-960-euclidean,893728.919,1.0,-97472.0,1.0,1.0,"FaissIVF(n_list=256, n_probe=200)",2.4701541507995133,-39459.885517044066,1.0
faiss-ivf,False,2934.69197678566,100.0,100,gist-960-euclidean,46417.124,0.99997,4991936.0,0.93781,1.0,"FaissIVF(n_list=8192, n_probe=200)",47.453579304118016,105196.19538092041,1.0014870909318112
faiss-ivf,False,36.67277956008911,100.0,100,gist-960-euclidean,5683.585,0.37392000000000003,-97472.0,0.27862,0.98334,"FaissIVF(n_list=256, n_probe=1)",215.57581167995963,-452.14720167541503,1.04364126232297
faiss-ivf,False,16.947545289993286,100.0,100,gist-960-euclidean,225164.249,0.99984,1008276.0,0.9744499999999999,1.0,"FaissIVF(n_list=64, n_probe=10)",10.338237231544818,97528.8124481678,1.0008607616608167
faiss-ivf,False,16.947545289993286,100.0,100,gist-960-euclidean,114580.021,0.98434,1008276.0,0.87119,1.0,"FaissIVF(n_list=64, n_probe=5)",20.53115706702478,49109.55562360382,1.0037490282376909
faiss-ivf,False,51.069825649261475,100.0,100,gist-960-euclidean,14324.842,0.74961,5017204.0,0.55978,1.0,"FaissIVF(n_list=512, n_probe=5)",139.69689503022184,35914.9285237484,1.0150005748696076
faiss-ivf,False,15.7003493309021,100.0,100,gist-960-euclidean,1000032.0,1.0,1792320.0,1.0,1.0,"FaissIVF(n_list=32, n_probe=50)",2.2807892070175546,785833.2521415711,1.0
faiss-ivf,False,2934.69197678566,100.0,100,gist-960-euclidean,8374.778,0.09894,4991936.0,0.07763,0.52952,"FaissIVF(n_list=8192, n_probe=1)",264.1047799122636,18901.34666119385,1.14175149540392
faiss-ivf,False,153.21242022514343,100.0,100,gist-960-euclidean,265099.31,1.0,4980552.0,0.9997400000000001,1.0,"FaissIVF(n_list=1024, n_probe=200)",7.983293278371728,623871.8566801585,1.0000448735162606
faiss-ivf,False,20.23664140701294,100.0,100,gist-960-euclidean,107525.244,0.99646,564804.0,0.91533,1.0,"FaissIVF(n_list=128, n_probe=10)",21.707455265543672,26018.895033565524,1.0022885176062717
faiss-ivf,False,51.069825649261475,100.0,100,gist-960-euclidean,28230.625,0.92742,5017204.0,0.73151,1.0,"FaissIVF(n_list=512, n_probe=10)",71.85032069404092,69828.55402086068,1.0075696893244561
faiss-ivf,False,20.23664140701294,100.0,100,gist-960-euclidean,498661.611,1.0,564804.0,0.9998600000000001,1.0,"FaissIVF(n_list=128, n_probe=50)",4.815308381954406,117293.4223935957,1.0000158946330509
faiss-ivf,False,2934.69197678566,100.0,100,gist-960-euclidean,9137.916,0.32561999999999997,4991936.0,0.24828,0.9979600000000001,"FaissIVF(n_list=8192, n_probe=5)",231.01652959339134,21608.56631681824,1.0445512298907846
faiss-ivf,False,36.67277956008911,100.0,100,gist-960-euclidean,270370.798,1.0,-97472.0,0.99812,1.0,"FaissIVF(n_list=256, n_probe=50)",7.248565429856664,-13447.07458920288,1.0001516774766286
faiss-ivf,False,439.3411467075348,100.0,100,gist-960-euclidean,5504.479,0.51628,5000700.0,0.38724,1.0,"FaissIVF(n_list=2048, n_probe=5)",318.28912794341085,15711.186971139909,1.0270326517852877
faiss-ivf,False,153.21242022514343,100.0,100,gist-960-euclidean,7882.346,0.62839,4980552.0,0.46948,1.0,"FaissIVF(n_list=1024, n_probe=5)",250.84843602790852,19854.82580184746,1.0205755652302657
faiss-ivf,False,439.3411467075348,100.0,100,gist-960-euclidean,37097.138,0.99661,5000700.0,0.87744,1.0,"FaissIVF(n_list=2048, n_probe=50)",55.54281044472397,90033.2547085762,1.0029720346097593
annoy,False,828.598516702652,100.0,100,gist-960-euclidean,0.0,1.0,3637508.0,0.98414,1.0,"Annoy(n_trees=100, search_k=400000)",11.168113205721975,325704.7930116186,1.0004775763347156
annoy,False,2672.1936852931976,100.0,100,gist-960-euclidean,0.0,0.99993,8691472.0,0.9749,1.0,"Annoy(n_trees=400, search_k=400000)",15.834750404281634,548885.9488211365,1.0007179421303212
annoy,False,1534.097981929779,100.0,100,gist-960-euclidean,0.0,0.40669,6700480.0,0.30671,0.9995499999999999,"Annoy(n_trees=200, search_k=2000)",390.7633736850657,17147.1546496582,1.0343974871341703
annoy,False,828.598516702652,100.0,100,gist-960-euclidean,0.0,0.9997199999999999,3637508.0,0.95815,1.0,"Annoy(n_trees=100, search_k=200000)",19.568241301383146,185888.3455072117,1.0011084879836507
annoy,False,2672.1936852931976,100.0,100,gist-960-euclidean,0.0,0.32452,8691472.0,0.24786000000000002,0.99727,"Annoy(n_trees=400, search_k=1000)",447.4017326227052,19426.549711933138,1.043472221691746
annoy,False,828.598516702652,100.0,100,gist-960-euclidean,0.0,0.53205,3637508.0,0.39665,1.0,"Annoy(n_trees=100, search_k=4000)",308.93177529280285,11774.470258206367,1.0248423127758606
annoy,False,1534.097981929779,100.0,100,gist-960-euclidean,0.0,0.9692799999999999,6700480.0,0.7904399999999999,1.0,"Annoy(n_trees=200, search_k=40000)",62.645699691890336,106958.33924682617,1.0052809962542648
annoy,False,1534.097981929779,100.0,100,gist-960-euclidean,0.0,0.99994,6700480.0,0.98041,1.0,"Annoy(n_trees=200, search_k=400000)",13.200797407596623,507581.45838554384,1.0005841246136757
annoy,False,2672.1936852931976,100.0,100,gist-960-euclidean,0.0,0.9990300000000001,8691472.0,0.9443,1.0,"Annoy(n_trees=400, search_k=200000)",25.296253964473713,343587.3158217964,1.0014392413156876
annoy,False,2672.1936852931976,100.0,100,gist-960-euclidean,0.0,0.55886,8691472.0,0.41619,1.0,"Annoy(n_trees=400, search_k=4000)",280.43363638563955,30992.972569267276,1.0232226638633788
annoy,False,828.598516702652,100.0,100,gist-960-euclidean,0.0,0.18877,3637508.0,0.14611000000000002,0.9150400000000001,"Annoy(n_trees=100, search_k=200)",774.0651957787161,4699.226912457466,1.069459888983445
annoy,False,828.598516702652,100.0,100,gist-960-euclidean,0.0,0.8874500000000001,3637508.0,0.67815,1.0,"Annoy(n_trees=100, search_k=20000)",90.45978731671872,40211.32602561092,1.0089904843019286
annoy,False,2672.1936852931976,100.0,100,gist-960-euclidean,0.0,0.41744,8691472.0,0.31518999999999997,0.99996,"Annoy(n_trees=400, search_k=2000)",380.8082900876994,22823.74682021332,1.0332625101854604
annoy,False,1534.097981929779,100.0,100,gist-960-euclidean,0.0,0.20166,6700480.0,0.15642,0.9323,"Annoy(n_trees=200, search_k=100)",632.9069342649901,10586.832972183227,1.0663958856435587
annoy,False,828.598516702652,100.0,100,gist-960-euclidean,0.0,0.18877,3637508.0,0.14611000000000002,0.9150400000000001,"Annoy(n_trees=100, search_k=100)",761.8240822492415,4774.734856451988,1.069459888983445
annoy,False,1534.097981929779,100.0,100,gist-960-euclidean,0.0,0.5472899999999999,6700480.0,0.40676,1.0,"Annoy(n_trees=200, search_k=4000)",280.84789024129674,23858.039290390014,1.0240636648294619
annoy,False,1534.097981929779,100.0,100,gist-960-euclidean,0.0,0.20166,6700480.0,0.15642,0.9323,"Annoy(n_trees=200, search_k=200)",596.2629786906166,11237.457698135378,1.0663958856435587
annoy,False,828.598516702652,100.0,100,gist-960-euclidean,0.0,0.99724,3637508.0,0.90581,1.0,"Annoy(n_trees=100, search_k=100000)",27.96515820508247,130072.85613492108,1.0023176890132346
annoy,False,828.598516702652,100.0,100,gist-960-euclidean,0.0,0.29449000000000003,3637508.0,0.22437,0.99505,"Annoy(n_trees=100, search_k=1000)",536.9812294237728,6773.994696059227,1.0475397575986647
annoy,False,828.598516702652,100.0,100,gist-960-euclidean,0.0,0.38845999999999997,3637508.0,0.29316,0.99859,"Annoy(n_trees=100, search_k=2000)",436.9892849533532,8324.021034951209,1.036207823674906
annoy,False,1534.097981929779,100.0,100,gist-960-euclidean,0.0,0.20217,6700480.0,0.15685000000000002,0.9329900000000001,"Annoy(n_trees=200, search_k=400)",649.4985797700348,10316.38899406433,1.0663063478609363
annoy,False,2672.1936852931976,100.0,100,gist-960-euclidean,0.0,0.89426,8691472.0,0.6828799999999999,1.0,"Annoy(n_trees=400, search_k=20000)",109.63641850525472,79275.4097451973,1.008736042812961
annoy,False,2672.1936852931976,100.0,100,gist-960-euclidean,0.0,0.20936,8691472.0,0.16212,0.94609,"Annoy(n_trees=400, search_k=400)",596.6088502513641,14568.124486148834,1.0643123345324212
